Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper
2022,Aston Villa,Premier League,Philippe Coutinho,BRA,"MF,FW",29,1992,19,16,1329,14.8,5,3,5,0,0,0,0,0.34,0.2,0.54,0.34,0.54,3.7,3.7,3.2,6.9,0.25,0.22,0.47,0.25,0.47,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho,14.8,5,43,16,37.2,2.91,1.08,0.12,0.31,20.6,5,0,0,0.09,1.3,1.3,641,609,32,7,3,114,12,13,6,3,3,0,489,55,97,35,573,16,3,8,527,5,11,23,17,54,3.66,38,4,4,5,3,0,6,0.41,5,0,0,1,0,0,20,11,5,8,7,7,14,50,7,221,48,21.7,51,110,60,17,1,0,16,8,28,3,0,824,8,89,452,355,52,788,27,42,64.3,28,6,629,3264,1962,114,44,13,38,25,774,637,82.3,68,19,1329,70,38.9,14.8,16,80,5,3,18,0,1.21,21,17,4,0.27,0.53,18.5,16.9,1.7,0.11,0.41,0,10,22,4,13,11,0,0,0,93,6,22,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Keinan Davis,ENG,FW,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9deaf2c8/Keinan-Davis,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,5,2,0,7,0,0,NA,0,0,6,5,1,0,0,0,2,1,11,7,63.6,2,1,12,12,0.4,0.1,0,NA,0,1,12,5,0,0,0,0,0,0.05,0.1,0,0.1,0.71,0.85,0,0,1,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Lucas Digne,FRA,DF,28,1993,16,16,1269,14.1,0,4,0,0,0,2,0,0,0.28,0.28,0,0.28,0.6,0.6,2,2.6,0.04,0.14,0.18,0.04,0.18,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,14.1,0,9,2,22.2,0.64,0.14,0,0,17.8,1,0,0,0.06,-0.6,-0.6,823,628,195,19,0,107,32,62,39,13,12,2,440,185,198,607,28,33,137,2,632,0,12,25,30,46,3.26,33,12,1,0,0,0,7,0.5,6,1,0,0,0,0,19,10,12,4,3,7,18,38.9,11,157,34,21.7,74,52,31,29,8,0,21,32,51,42,0,986,64,284,359,396,27,797,4,13,30.8,7,2,531,2435,1341,56,23,3,10,17,606,541,89.3,54,16,1269,79,37.1,14.1,16,79,13,0,NA,0,1.19,21,20,1,0.07,0.2,17.8,18.5,-0.7,-0.05,0.14,0,21,23,3,62,10,0,0,0,120,25,21,54.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Anwar El Ghazi,NED,"FW,MF",26,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,4.3,1,7,2,28.6,1.63,0.47,0,0,21.3,0,1,1,0.04,-0.1,-0.3,115,113,2,0,0,23,2,11,0,0,0,0,67,23,25,19,82,7,2,0,82,0,2,1,9,11,2.56,8,1,1,0,1,0,2,0.47,2,0,0,0,0,0,3,3,1,2,0,2,6,33.3,4,48,18,37.5,7,24,17,5,0,0,5,2,5,2,0,183,3,16,64,117,17,180,3,12,25,5,2,119,626,416,27,6,4,21,10,203,136,67,29,9,386,43,11.3,4.3,4,79,2,5,14,9,1.11,6,8,-2,-0.47,-0.47,3.6,7,-3.4,-0.8,-0.75,0,9,7,2,11,3,0,0,0,27,11,9,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Kortney Hause,ENG,DF,26,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0,0.23,0.23,0.23,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/bf8fad51/Kortney-Hause,4.4,1,2,2,100,0.45,0.45,0.5,0.5,10.1,0,0,0,0.04,0.9,0.9,206,201,5,5,0,29,8,1,0,0,0,0,139,15,52,159,25,10,0,1,162,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,2,2,100,0,47,21,44.7,30,16,1,10,5,0,5,9,13,19,0,249,35,143,112,10,6,244,2,4,50,2,0,151,960,512,3,0,0,1,2,153,145,94.8,3,7,397,57,11.6,4.4,4,87,3,3,16,19,1.14,6,9,-3,-0.68,-0.71,5.7,6.6,-1,-0.22,-0.1,0,8,2,1,1,4,0,1,0,55,20,8,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Danny Ings,ENG,FW,29,1992,30,22,1898,21.1,7,6,6,1,1,4,0,0.33,0.28,0.62,0.28,0.57,7.3,6.6,2,8.6,0.35,0.1,0.44,0.31,0.41,https://fbref.com/en/players/07802f7f/Danny-Ings,21.1,7,48,17,35.4,2.28,0.81,0.13,0.35,13.3,0,1,1,0.14,-0.3,-0.6,380,359,21,1,1,93,9,17,0,0,0,0,235,74,71,70,265,24,1,4,258,2,4,21,14,31,1.47,24,0,1,4,1,1,8,0.38,8,0,0,0,0,0,26,11,6,14,6,11,28,39.3,17,385,89,23.1,52,165,168,30,4,0,26,15,41,19,0,623,21,68,260,317,126,601,11,35,31.4,13,3,360,1632,795,42,9,10,46,17,768,399,52,117,30,1898,63,55.5,21.1,22,79,7,8,20,3,1.23,29,26,3,0.14,0.44,27.5,24.9,2.6,0.12,0.58,0,20,14,11,17,11,0,0,0,89,23,52,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Tim Iroegbunam,ENG,MF,18,2003,3,1,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.13,0,0.13,0.13,0.13,https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam,1,0,1,0,0,0.98,0,0,NA,11,0,0,0,0.13,-0.1,-0.1,25,25,0,0,0,7,0,0,0,0,0,0,22,0,3,7,15,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,1,2,50,1,24,8,33.3,6,16,2,1,0,0,1,2,7,1,0,33,1,10,23,3,1,33,0,0,NA,0,0,19,122,78,3,1,0,0,0,14,14,100,0,3,92,31,2.7,1,1,72,0,2,10,19,2.33,1,0,1,0.98,1.06,1.3,0.6,0.7,0.69,0.85,0,2,1,0,0,2,0,0,0,10,3,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Ezri Konsa,ENG,DF,23,1997,29,29,2477,27.5,2,0,2,0,0,6,2,0.07,0,0.07,0.07,0.07,1.5,1.5,0.3,1.7,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/0313a347/Ezri-Konsa,27.5,2,15,6,40,0.55,0.22,0.13,0.33,7,0,0,0,0.1,0.5,0.5,971,927,44,35,0,113,17,1,0,0,0,0,748,86,137,91,784,49,7,7,850,0,20,18,9,10,0.36,8,0,0,1,0,1,0,0,0,0,0,0,0,0,26,14,15,10,1,7,13,53.8,6,179,64,35.8,106,60,13,43,22,0,21,45,71,81,2,1205,215,708,490,72,35,1170,6,8,75,6,0,725,3197,1679,29,8,0,9,8,794,757,95.3,7,29,2477,85,72.4,27.5,29,85,24,0,NA,3,1.21,36,41,-5,-0.18,-0.47,30.4,37.9,-7.5,-0.27,-0.51,1,17,38,1,1,14,0,1,0,183,60,43,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Douglas Luiz,BRA,MF,23,1998,34,31,2715,30.2,2,3,2,0,0,7,0,0.07,0.1,0.17,0.07,0.17,2,2,2.5,4.5,0.07,0.08,0.15,0.07,0.15,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,23.7,8,0,0,0.09,0,0,1495,1314,181,113,3,173,49,27,56,33,12,2,1076,155,264,144,1237,61,10,13,1246,4,26,35,13,75,2.49,46,19,1,3,6,0,8,0.27,3,2,0,2,1,0,64,43,35,24,5,24,73,32.9,49,524,156,29.8,229,243,52,44,8,0,36,61,125,29,0,1783,86,481,1023,365,9,1609,15,35,42.9,17,2,1072,5351,2433,95,21,1,27,24,1173,1088,92.8,29,34,2715,80,79.4,30.2,31,86,22,3,20,0,1.24,43,38,5,0.17,1.06,37.6,39.3,-1.7,-0.06,0.38,0,51,45,0,27,43,0,0,0,285,37,31,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Emiliano Martínez,ARG,GK,28,1992,36,36,3240,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7956236f/Emiliano-Martinez,36,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,1081,706,375,101,0,92,34,0,0,0,0,0,562,35,484,128,738,1,0,141,781,4,35,10,2,3,0.08,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,1,1,1,1,1141,991,1128,16,0,0,772,1,1,100,1,0,531,2547,1431,0,0,0,0,0,443,439,99.1,0,36,3240,90,94.7,36,36,90,36,0,NA,0,1.25,50,48,2,0.06,2.06,42.2,45.1,-2.9,-0.08,1.01,0,0,8,0,0,0,0,0,0,164,0,1,0,48,1.33,136,93,67.6,13,6,17,11,30.6,6,4,1,1,20,48,4,2,6,2,40.8,0.27,-5.2,-0.15,205,491,41.8,807,141,45.1,38.7,274,46.4,40,282,17,6,25,0.69,14
2022,Aston Villa,Premier League,John McGinn,SCO,MF,26,1994,35,35,3090,34.3,3,4,3,0,0,8,0,0.09,0.12,0.2,0.09,0.2,1.5,1.5,4.9,6.4,0.04,0.14,0.19,0.04,0.19,https://fbref.com/en/players/90f91999/John-McGinn,34.3,3,43,15,34.9,1.25,0.44,0.07,0.2,23.8,0,0,0,0.04,1.5,1.5,1339,1208,131,70,7,193,100,57,52,40,6,3,863,108,368,1069,193,51,7,2,1004,8,32,58,26,96,2.8,66,20,3,2,4,1,5,0.15,4,1,0,0,0,0,104,61,39,51,14,42,104,40.4,62,560,174,31.1,162,298,100,61,7,0,54,52,156,38,0,1752,71,395,963,500,29,1635,41,63,65.1,44,1,1146,5315,2954,125,32,7,34,37,1164,1065,91.5,59,35,3090,88,90.4,34.3,35,88,32,0,NA,0,1.23,45,48,-3,-0.09,-0.36,39.7,43.6,-3.9,-0.11,0.21,0,70,98,0,57,61,0,0,0,288,22,15,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Tyrone Mings,ENG,DF,28,1993,36,35,3189,35.4,1,3,1,0,0,11,0,0.03,0.08,0.11,0.03,0.11,1.4,1.4,1.5,2.9,0.04,0.04,0.08,0.04,0.08,https://fbref.com/en/players/8397a50c/Tyrone-Mings,35.4,1,21,5,23.8,0.59,0.14,0.05,0.2,12.4,0,0,0,0.07,-0.4,-0.4,1580,1507,73,53,2,162,37,4,0,0,0,0,1089,131,360,1158,254,98,18,2,1272,3,37,29,19,26,0.73,20,0,0,3,2,1,4,0.11,3,0,0,1,0,0,36,21,23,8,5,11,21,52.4,10,203,66,32.5,113,67,23,70,34,3,36,78,114,181,2,1960,376,1203,759,125,55,1893,9,11,81.8,9,0,1096,6873,3659,67,15,1,7,3,1231,1178,95.7,10,36,3189,89,93.2,35.4,35,90,35,1,39,0,1.22,49,49,0,0,0.78,41.8,46.8,-5,-0.14,-0.08,0,29,27,1,4,21,0,1,0,314,95,49,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Wesley Moraes,BRA,FW,24,1996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bfae110f/Wesley-Moraes,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,1,50,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,3,0,4,0,0,NA,0,0,1,0,0,0,0,0,1,0,6,4,66.7,1,1,1,1,0,0,0,NA,0,1,1,1,3,0,0,0,0,0.05,0,0.1,-0.1,-8.73,-8.6,0,1,0,0,0,0,0,0,0,0,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Marvelous Nakamba,ZIM,MF,27,1994,16,10,904,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0.1,0,0.01,0.01,0,0.01,https://fbref.com/en/players/de5b5570/Marvelous-Nakamba,10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,374,365,9,8,0,49,3,1,0,0,0,0,303,28,43,301,41,23,0,1,319,1,3,15,6,6,0.6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,31,19,19,11,1,14,35,40,21,209,59,28.2,107,86,16,16,4,0,12,23,54,16,0,476,33,156,283,55,0,467,7,10,70,7,1,269,1203,457,15,5,0,5,9,281,261,92.9,4,16,904,57,26.4,10,10,77,5,6,22,8,0.94,15,20,-5,-0.5,-0.61,8.6,14.4,-5.8,-0.57,-0.6,0,22,10,0,1,19,0,0,0,107,11,11,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Robin Olsen,SWE,GK,31,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e7ee38c3/Robin-Olsen,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,48,26,22,2,0,1,1,0,0,0,0,0,13,1,34,3,33,0,0,6,25,1,3,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,49,48,49,0,0,0,27,0,0,NA,0,0,14,58,43,0,0,0,0,0,14,13,92.9,0,1,90,90,2.6,1,1,90,1,0,NA,17,0,2,3,-1,-1,-0.97,0.3,2.9,-2.6,-2.58,-2.51,0,0,0,0,0,0,0,0,0,6,0,0,NA,3,3,5,2,40,0,0,1,0,0,0,0,0,0,NA,3,0,0,0,0,2.6,0.52,-0.4,-0.4,11,32,34.4,28,6,64.3,45.9,20,70,54,12,1,8.3,0,0,9.7
2022,Aston Villa,Premier League,Jaden Philogene Bidace,ENG,FW,19,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,3,0,0,NA,0,0,1,0,0,0,0,0,0,1,4,2,50,1,1,5,5,0.1,0.1,0,NA,0,1,5,8,3,0,0,0,0,0.05,0,0.1,-0.1,-1.75,-1.61,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Jacob Ramsey,ENG,MF,20,2001,34,29,2467,27.4,6,1,6,0,0,6,0,0.22,0.04,0.26,0.22,0.26,3.8,3.8,2,5.8,0.14,0.07,0.21,0.14,0.21,https://fbref.com/en/players/1544f145/Jacob-Ramsey,27.4,6,34,11,32.4,1.24,0.4,0.18,0.55,17.8,0,0,0,0.11,2.2,2.2,1042,1025,17,8,1,174,16,16,0,0,0,0,881,78,83,180,812,26,5,0,898,2,13,27,32,63,2.3,49,0,3,2,8,1,3,0.11,2,0,0,1,0,0,66,41,35,27,4,22,59,37.3,37,547,148,27.1,186,258,103,41,7,0,34,38,104,27,0,1388,52,287,751,488,60,1372,24,40,60,27,2,1013,6578,3665,165,60,16,52,45,1143,992,86.8,80,34,2467,73,72.1,27.4,29,80,14,5,28,1,1.21,40,35,5,0.18,0.84,33.7,31.7,1.9,0.07,0.73,0,41,52,1,16,41,0,0,0,178,22,35,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Morgan Sanson,FRA,MF,26,1994,10,3,356,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,https://fbref.com/en/players/6e7f1353/Morgan-Sanson,4,0,1,0,0,0.25,0,0,NA,33.8,0,0,0,0.01,0,0,157,156,1,0,0,32,2,6,0,0,0,0,126,11,20,25,124,4,1,2,121,0,2,8,6,3,0.76,2,0,0,0,0,1,0,0,0,0,0,0,0,0,12,8,5,4,3,4,6,66.7,2,135,46,34.1,51,60,24,15,0,0,15,11,23,2,0,219,5,46,137,56,3,218,6,7,85.7,6,0,163,1064,546,27,7,1,5,11,162,139,85.8,7,10,356,36,10.4,4,3,71,0,7,20,17,1.3,2,8,-6,-1.52,-1.63,3.2,5.7,-2.5,-0.63,-0.55,0,6,15,0,6,8,0,0,0,34,2,3,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Jed Steer,ENG,GK,28,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a8a3d139/Jed-Steer,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,36,27,9,3,0,0,0,0,0,0,0,0,24,0,12,19,10,0,0,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,37,33,36,1,0,0,28,0,0,NA,0,0,19,77,52,0,0,0,0,0,20,19,95,0,1,90,90,2.6,1,1,90,1,0,NA,18,0,0,3,-3,-3,-3.03,1.5,1.1,0.4,0.39,0.54,0,0,0,0,0,0,0,0,0,6,0,0,NA,3,3,4,1,25,0,0,1,0,0,0,0,0,0,NA,3,0,0,0,0,1.8,0.45,-1.2,-1.2,5,13,38.5,30,6,30,34.4,6,66.7,53.8,8,1,12.5,1,1,14.3
2022,Aston Villa,Premier League,Matt Targett,ENG,DF,25,1995,17,17,1431,15.9,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,0.5,0.5,2.2,2.7,0.03,0.14,0.17,0.03,0.17,https://fbref.com/en/players/e514ab62/Matt-Targett,15.9,1,7,2,28.6,0.44,0.13,0.14,0.5,13.4,0,0,0,0.07,0.5,0.5,805,657,148,19,0,100,27,41,9,0,2,6,421,163,221,554,68,39,120,3,599,1,10,30,33,27,1.7,22,5,0,0,0,0,1,0.06,1,0,0,0,0,0,31,15,26,5,0,13,35,37.1,22,191,44,23,107,62,22,44,10,0,34,35,66,25,0,965,62,289,423,291,17,818,1,5,20,1,0,508,1905,1096,36,11,3,8,6,586,526,89.8,31,17,1431,84,41.8,15.9,17,84,14,0,NA,3,0.94,16,28,-12,-0.75,-1.21,14,23.7,-9.8,-0.61,-0.83,0,19,13,0,41,15,0,1,1,129,31,20,60.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Aston Villa,Premier League,Bertrand Traoré,BFA,"MF,FW",25,1995,9,1,220,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.13,0,0.13,0.13,0.13,https://fbref.com/en/players/c47541e0/Bertrand-Traore,2.4,0,8,1,12.5,3.27,0.41,0,0,16.8,0,0,0,0.04,-0.3,-0.3,83,81,2,0,0,15,2,6,0,0,0,0,56,12,15,69,6,3,1,0,62,0,2,6,3,11,4.5,6,0,3,1,1,0,2,0.82,0,0,1,0,1,0,2,0,0,0,2,1,3,33.3,2,27,5,18.5,4,5,18,0,0,0,0,0,2,1,0,125,1,8,59,71,17,123,10,21,47.6,12,4,106,632,276,17,4,5,9,2,142,96,67.6,21,9,220,24,6.4,2.4,1,79,0,8,18,10,0.44,2,3,-1,-0.41,-0.38,2.8,3.4,-0.6,-0.25,-0.12,0,0,4,2,6,0,1,0,0,18,5,7,41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
